
******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit https://github.com/coin-or/Ipopt
******************************************************************************

This is Ipopt version 3.14.5, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:     1567
Number of nonzeros in inequality constraint Jacobian.:     6735
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:     1268
                     variables with only lower bounds:        0
                variables with lower and upper bounds:     1266
                     variables with only upper bounds:        0
Total number of equality constraints.................:      704
Total number of inequality constraints...............:      648
        inequality constraints with only lower bounds:       51
   inequality constraints with lower and upper bounds:      597
        inequality constraints with only upper bounds:        0

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 217  1.6328741e-02 1.63e+01 3.62e+06   1.3 1.22e+02    -  1.93e-01 5.42e-02h  1
 218  1.6250181e-02 1.42e+01 3.17e+06   1.3 1.87e+02    -  1.49e-01 9.36e-02h  1
 219  1.6306383e-02 1.29e+01 2.82e+06   1.3 1.34e+02    -  1.25e-01 8.04e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 220  1.6985725e-02 1.77e+01 1.80e+06   1.3 1.06e+02    -  8.92e-02 3.88e-01h  1
 221  1.6872505e-02 1.43e+01 1.64e+06   1.3 3.29e+01    -  2.94e-01 8.48e-02h  2
 222  1.6797045e-02 1.67e+01 1.51e+06   1.3 2.72e+01    -  2.47e-01 8.24e-02h  2
 223  1.6759134e-02 1.99e+01 1.43e+06   1.3 2.41e+01    -  2.03e-01 6.27e-02f  2
 224  1.6678894e-02 3.16e+01 1.23e+06   1.3 2.46e+01    -  1.27e-01 1.48e-01f  1
 225  1.6609542e-02 4.67e+01 9.90e+05   1.3 2.53e+01    -  1.77e-01 2.11e-01f  3
 226  1.6768832e-02 7.37e+01 1.16e+06   1.3 2.71e+01    -  1.35e-01 4.29e-01F  1
 227  1.6792125e-02 6.40e+01 9.65e+05   1.3 3.36e+01    -  1.80e-01 2.31e-01f  1
 228  1.7041660e-02 5.10e+01 1.16e+06   1.3 4.49e+01    -  3.56e-01 3.51e-01f  1
 229  1.7148703e-02 4.51e+01 7.97e+05   1.3 5.31e+01    -  1.15e-01 1.58e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 230  1.7244483e-02 3.99e+01 5.65e+05   1.3 5.50e+01    -  1.74e-01 1.60e-01f  2
 231  1.7340311e-02 3.53e+01 6.67e+05   1.3 5.36e+01    -  5.44e-01 1.52e-01h  1
 232  1.7422409e-02 3.12e+01 7.53e+05   1.3 4.90e+01    -  2.41e-01 1.50e-01h  1
 233  1.7393327e-02 2.95e+01 7.89e+05   1.3 4.73e+01    -  2.69e-01 6.09e-02f  3
 234  1.7426419e-02 2.72e+01 8.57e+05   1.3 5.20e+01    -  4.49e-02 9.13e-02f  2
 235  1.7427060e-02 2.60e+01 1.02e+06   1.3 4.93e+01    -  1.19e-01 4.73e-02h  2
 236  1.7363045e-02 2.40e+01 1.41e+06   1.3 6.19e+01    -  8.88e-02 8.78e-02H  1
 237  1.6895999e-02 1.80e+01 2.91e+06   1.3 7.33e+01    -  2.33e-01 2.47e-01H  1
 238  1.6326977e-02 1.48e+01 4.52e+06   1.3 7.64e+01    -  4.45e-02 1.60e-01h  1
 239  1.5980450e-02 1.33e+01 5.48e+06   1.3 9.23e+01    -  1.11e-01 1.01e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 240  1.5709758e-02 1.24e+01 6.93e+06   1.3 1.05e+02    -  1.15e-01 9.04e-02f  2
 241  1.5643210e-02 1.23e+01 7.40e+06   1.3 3.42e+02    -  7.09e-02 8.37e-03h  3
 242  1.5547405e-02 1.22e+01 7.99e+06   1.3 2.59e+02    -  1.07e-01 1.51e-02h  3
 243  1.5486533e-02 1.20e+01 8.85e+06   1.3 3.17e+02    -  3.77e-03 1.20e-02h  3
 244  1.5467739e-02 1.18e+01 9.89e+06   1.3 3.40e+02    -  9.97e-02 1.16e-02h  3
 245  1.5462660e-02 1.17e+01 1.03e+07   1.3 2.43e+02    -  3.56e-02 7.03e-03h  4
 246  1.5463709e-02 1.16e+01 1.11e+07   1.3 2.25e+02    -  6.02e-02 1.17e-02h  3
 247  1.5458361e-02 1.14e+01 1.17e+07   1.3 1.40e+02    -  1.56e-01 1.43e-02h  3
 248  1.5443546e-02 1.12e+01 1.21e+07   1.3 1.16e+02    -  6.26e-02 1.67e-02f  4
 249  1.5388193e-02 1.10e+01 1.26e+07   1.3 1.05e+02    -  4.62e-02 2.24e-02f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 250  1.5019966e-02 5.99e+01 1.75e+07   1.3 1.28e+02    -  2.16e-02 1.95e-01w  1
 251  1.5005807e-02 5.59e+01 1.81e+07   1.3 5.22e+01    -  2.49e-01 1.05e-01w  1
 252  1.4630333e-02 5.25e+01 1.90e+07   1.3 5.04e+01    -  2.54e-01 3.00e-01w  1
 253  1.5283578e-02 1.07e+01 1.32e+07   1.3 1.19e+02    -  2.16e-02 2.44e-02f  3
 254  1.5125936e-02 9.95e+00 1.38e+07   1.3 7.72e+01    -  2.21e-01 7.32e-02h  3
 255  1.5049943e-02 9.54e+00 1.41e+07   1.3 6.98e+01    -  2.69e-01 4.25e-02h  4
 256  1.4674894e-02 8.05e+00 1.43e+07   1.3 6.66e+01    -  3.07e-01 3.78e-01H  1
 257  1.4663065e-02 8.04e+00 1.44e+07   1.3 8.57e+01    -  1.14e-01 3.78e-03h  7
 258  1.4479418e-02 7.65e+00 1.40e+07   1.3 6.56e+01    -  1.16e-01 7.00e-02f  3
 259  1.4355594e-02 7.45e+00 1.36e+07   1.3 6.33e+01    -  1.65e-01 5.20e-02h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 260  1.4291757e-02 7.31e+00 1.35e+07   1.3 6.08e+01    -  3.27e-01 2.78e-02h  4
 261  1.4286372e-02 7.30e+00 1.36e+07   1.3 1.02e+02    -  4.45e-02 1.58e-03h  8
 262  1.4195633e-02 7.12e+00 1.31e+07   1.3 3.82e+01    -  2.78e-01 5.60e-02f  4
 263  1.4109871e-02 6.98e+00 1.28e+07   1.3 3.91e+01    -  1.26e-01 5.42e-02f  4
 264  1.4030381e-02 6.88e+00 1.25e+07   1.3 4.10e+01    -  3.71e-01 5.00e-02h  4
 265  1.4023287e-02 6.87e+00 1.26e+07   1.3 1.07e+02    -  4.67e-02 1.42e-03h  8
 266  1.3956143e-02 6.80e+00 1.25e+07   1.3 5.28e+01    -  1.50e-01 2.46e-02h  5
 267  1.3046209e-02 3.23e+01 1.06e+07   1.3 5.35e+01    -  2.34e-01 4.00e-01w  1
 268  1.2898745e-02 3.01e+01 1.06e+07   1.3 4.74e+01    -  5.39e-01 1.10e-01w  1
 269  1.2807242e-02 5.05e+01 1.48e+07   1.3 7.12e+01    -  1.17e-01 2.41e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 270  1.3889533e-02 6.73e+00 1.25e+07   1.3 8.86e+01    -  2.34e-01 2.50e-02h  4
 271  1.3426697e-02 8.97e+00 1.34e+07   1.3 1.34e+02    -  4.63e-02 7.87e-02f  3
 272  1.3292396e-02 9.16e+00 1.39e+07   1.3 1.51e+02    -  1.60e-01 2.86e-02h  4
 273  1.3196190e-02 9.26e+00 1.44e+07   1.3 1.49e+02    -  1.14e-01 2.57e-02f  4
 274  1.3195020e-02 9.25e+00 1.45e+07   1.3 8.20e+01    -  1.61e-01 1.29e-03h  8
 275  1.3178394e-02 9.12e+00 1.45e+07   1.3 4.98e+01    -  6.82e-02 2.14e-02h  5
 276  1.3166439e-02 9.00e+00 1.45e+07   1.3 5.14e+01    -  4.69e-01 1.95e-02h  5
 277  1.3110444e-02 6.71e+00 9.89e+06   1.3 4.58e+01    -  1.45e-01 4.24e-01H  1
 278  1.3111779e-02 6.63e+00 1.02e+07   1.3 7.17e+01    -  1.91e-01 1.72e-02h  5
 279  1.3181368e-02 6.07e+00 1.13e+07   1.3 1.64e+02    -  6.97e-02 6.13e-02f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 280  1.3255654e-02 5.72e+00 1.19e+07   1.3 1.54e+02    -  3.45e-02 3.61e-02f  2
 281  1.3322377e-02 5.47e+00 1.24e+07   1.3 1.44e+02    -  2.49e-01 2.80e-02h  2
 282  1.3305511e-02 4.78e+00 1.32e+07   1.3 9.06e+01    -  7.47e-02 5.38e-02h  3
 283  1.3300454e-02 4.57e+00 1.40e+07   1.3 2.78e+02    -  9.33e-02 2.03e-02f  3
 284  1.3328734e-02 4.05e+00 1.53e+07   1.3 2.41e+02    -  8.92e-02 4.51e-02f  2
 285  1.3380989e-02 3.80e+00 1.58e+07   1.3 1.70e+02    -  2.49e-01 3.91e-02f  2
 286  1.3410551e-02 3.27e+00 1.55e+07   1.3 5.28e+01    -  1.06e-01 7.32e-02h  3
 287  1.3545366e-02 3.04e+00 1.58e+07   1.3 1.54e+02    -  3.92e-02 6.50e-02f  2
 288  1.3795879e-02 3.52e+00 1.52e+07   1.3 9.65e+01    -  5.67e-02 1.27e-01w  1
 289  1.4061203e-02 4.24e+00 1.24e+07   1.3 6.18e+01    -  2.40e-01 2.38e-01w  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 290  1.4343670e-02 3.23e+00 8.31e+06   1.3 4.75e+01    -  5.93e-01 3.27e-01w  1
 291  1.4637995e-02 2.01e+00 4.61e+06   1.3 5.43e+01    -  3.79e-01 4.96e-01h  1
 292  1.4808731e-02 1.67e+00 3.38e+06   1.3 5.94e+01    -  4.98e-01 3.69e-01h  2
 293  1.5776158e-02 2.87e+00 3.80e+06   1.3 6.44e+01    -  2.17e-01 7.02e-01H  1
 294  1.5864607e-02 3.05e+00 4.07e+06   1.3 7.36e+01    -  2.28e-01 8.85e-02f  2
 295  1.5920980e-02 3.03e+00 4.07e+06   1.3 7.35e+01    -  1.42e-01 4.46e-02h  3
 296  1.5975659e-02 2.99e+00 4.07e+06   1.3 7.28e+01    -  3.14e-01 4.10e-02f  3
 297  1.6445118e-02 5.31e+00 4.68e+06   1.7 6.96e+01    -  8.68e-01 3.39e-01f  1
 298  1.6768036e-02 4.89e+00 4.45e+06   1.6 5.59e+01    -  2.17e-01 1.98e-01f  1
 299  1.6689270e-02 4.22e+00 3.77e+06   1.6 3.69e+01    -  1.65e-01 2.50e-01f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 300  1.6776121e-02 5.30e+00 2.18e+06   1.6 4.18e+01    -  4.60e-01 3.96e-01f  1
 301  1.6766710e-02 6.53e+00 2.24e+06   1.6 5.17e+01    -  4.74e-01 4.18e-01f  1
 302  1.6781911e-02 7.54e+00 2.18e+06   1.6 3.85e+01    -  2.84e-01 8.31e-02f  2
 303  1.6633638e-02 8.60e+00 1.99e+06   1.6 3.53e+01    -  2.35e-01 2.14e-01H  1
 304  1.6283625e-02 4.85e+00 1.92e+06   1.6 2.35e+01    -  3.22e-01 3.58e-01h  1
 305  1.6020763e-02 3.79e+00 2.29e+06   1.6 2.09e+01    -  3.57e-01 3.46e-01h  1
 306  1.5787252e-02 2.60e+00 2.83e+06   1.6 2.00e+01    -  4.08e-01 2.69e-01h  1
 307  1.5014350e-02 1.95e+00 4.57e+06   1.6 2.17e+01    -  3.22e-01 6.37e-01h  1
 308  1.4425660e-02 2.94e+00 6.63e+06   1.6 2.20e+01    -  4.28e-01 4.14e-01f  1
 309  1.3901098e-02 2.11e+00 6.85e+06   1.6 2.49e+01    -  6.44e-01 5.30e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 310  1.3828253e-02 2.15e+00 7.27e+06   1.6 4.10e+01    -  5.47e-01 1.36e-01f  2
 311  1.3909727e-02 2.28e+00 7.02e+06   1.6 3.70e+01    -  9.35e-01 2.99e-01f  2
 312  1.4368657e-02 3.09e+00 3.56e+06   1.6 2.66e+01    -  6.28e-01 1.00e+00f  1
 313  1.4618254e-02 2.48e+00 1.63e+06   1.6 2.05e+01    -  4.54e-01 5.73e-01H  1
 314  1.4863410e-02 3.37e+00 2.48e+06   1.6 2.02e+01    -  2.45e-01 2.50e-01f  3
 315  1.4950390e-02 3.05e+00 3.14e+06   1.6 2.31e+01    -  4.85e-01 1.44e-01f  3
 316  1.5324376e-02 2.49e+00 5.55e+06   1.6 2.43e+01    -  2.55e-01 2.30e-01f  3
 317  1.5722711e-02 2.71e+00 7.90e+06   1.6 2.94e+01    -  4.12e-01 1.96e-01f  3
 318  1.5869094e-02 2.70e+00 8.72e+06   1.6 3.09e+01    -  2.83e-01 5.53e-02h  4
 319  1.6021764e-02 2.71e+00 9.57e+06   1.6 3.37e+01    -  6.09e-01 5.52e-02h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 320  1.6169998e-02 2.70e+00 1.04e+07   1.6 3.31e+01    -  4.35e-01 5.65e-02f  4
 321  1.6308004e-02 2.66e+00 1.10e+07   1.6 3.21e+01    -  5.15e-01 5.19e-02h  4
 322  1.6567785e-02 2.66e+00 1.20e+07   1.6 3.08e+01    -  8.28e-01 1.01e-01f  3
 323  1.6836631e-02 2.48e+00 1.27e+07   1.6 3.15e+01    -  5.50e-01 1.09e-01f  3
 324  1.8172477e-02 6.76e+00 1.49e+07   1.6 3.20e+01    -  1.00e+00 5.04e-01w  1
 325  1.9280456e-02 9.13e+00 1.56e+07   1.6 3.37e+01    -  3.53e-01 4.63e-01w  1
 326  1.9827583e-02 1.00e+01 1.47e+07   1.6 3.84e+01    -  2.82e-01 3.90e-01w  1
 327  1.7465375e-02 2.37e+00 1.39e+07   1.6 4.62e+01    -  1.00e+00 2.52e-01f  1
 328  1.8265379e-02 4.51e+00 1.48e+07   1.6 3.29e+01    -  6.75e-01 3.22e-01f  2
 329  1.8630196e-02 4.49e+00 1.56e+07   1.6 3.54e+01    -  3.59e-01 1.94e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 330  1.9099133e-02 4.67e+00 1.47e+07   1.6 3.81e+01    -  2.33e-01 3.52e-01H  1
 331  1.8716539e-02 2.31e+00 1.04e+07   1.6 4.04e+01    -  1.82e-01 5.74e-01H  1
 332  1.7449575e-02 1.50e+00 8.14e+06   1.6 3.32e+01    -  4.03e-01 4.82e-01H  1
 333  1.7267083e-02 1.34e+00 8.30e+06   1.6 4.96e+01    -  7.08e-02 1.34e-01h  1
 334  1.7150345e-02 1.29e+00 8.50e+06   1.6 6.11e+01    -  1.49e-01 6.15e-02f  2
 335  1.7070432e-02 1.26e+00 8.58e+06   1.6 8.28e+01    -  1.98e-01 5.22e-02h  2
 336  1.7020417e-02 1.24e+00 8.59e+06   1.6 8.91e+01    -  2.19e-01 3.41e-02f  3
 337  1.6900186e-02 1.28e+00 8.58e+06   1.6 9.50e+01    -  2.45e-01 8.57e-02f  2
 338  1.6743591e-02 1.28e+00 8.50e+06   1.6 1.06e+02    -  2.13e-01 8.36e-02f  2
 339  1.6513486e-02 1.32e+00 8.43e+06   1.6 1.15e+02    -  1.69e-01 1.18e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 340  1.6352456e-02 1.27e+00 8.40e+06   1.6 1.26e+02    -  1.71e-01 7.39e-02f  2
 341  1.6176522e-02 1.21e+00 8.29e+06   1.6 1.28e+02    -  2.12e-01 7.98e-02f  2
 342  1.6003755e-02 1.17e+00 8.14e+06   1.6 1.33e+02    -  4.15e-01 8.57e-02f  2
 343  1.5647561e-02 1.18e+00 7.59e+06   1.6 1.39e+02    -  1.29e-01 1.54e-01f  2
 344  1.5293371e-02 1.60e+00 6.82e+06   1.6 1.48e+02    -  2.12e-01 1.91e-01w  1
 345  1.4888621e-02 1.91e+00 5.57e+06   1.6 1.46e+02    -  4.20e-01 2.54e-01w  1
 346  1.4435312e-02 1.74e+00 4.44e+06   1.6 1.18e+02    -  1.03e-01 2.05e-01w  1
 347  1.5460245e-02 1.18e+00 7.24e+06   1.6 7.93e+01    -  2.12e-01 9.57e-02h  1
 348  1.5304137e-02 1.20e+00 6.93e+06   1.6 1.50e+02    -  6.92e-01 8.50e-02h  2
 349  1.5059923e-02 1.28e+00 6.20e+06   1.6 1.45e+02    -  2.52e-01 1.36e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 350  1.4436861e-02 1.18e+00 4.30e+06   1.6 1.36e+02    -  1.86e-01 2.39e-01H  1
 351  1.4213394e-02 1.17e+00 3.75e+06   1.6 8.64e+01    -  2.70e-01 9.72e-02h  2
 352  1.4071461e-02 1.19e+00 3.32e+06   1.6 8.09e+01    -  5.16e-01 9.63e-02h  2
 353  1.3950117e-02 1.23e+00 2.83e+06   1.6 8.57e+01    -  3.44e-01 1.04e-01h  3
 354  1.3902991e-02 1.24e+00 2.48e+06   1.6 8.74e+01    -  5.63e-01 9.58e-02h  3
 355  1.3886596e-02 1.25e+00 2.09e+06   1.6 8.52e+01    -  5.15e-01 1.06e-01h  3
 356  1.4297327e-02 9.56e-01 2.02e+06   1.6 8.25e+01    -  3.98e-01 4.49e-01H  1
 357  1.4300250e-02 1.00e+00 2.01e+06   1.6 6.97e+01    -  2.91e-01 2.02e-01h  1
 358  1.4364858e-02 1.09e+00 1.98e+06   1.6 6.92e+01    -  2.06e-01 2.46e-01H  1
 359  1.4428324e-02 1.08e+00 2.06e+06   1.6 5.80e+01    -  4.63e-01 1.15e-01f  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 360  1.4612300e-02 1.01e+00 1.46e+06   1.6 5.27e+01    -  6.01e-01 4.50e-01H  1
 361  1.4689036e-02 1.40e+00 8.22e+05  -4.4 4.29e+01    -  1.98e-01 4.18e-01H  1
 362  1.3247444e-02 5.36e+00 2.18e+06   2.5 8.13e+01    -  1.30e-01 3.59e-01f  1
 363  1.2546453e-02 3.62e+00 1.18e+06   1.8 1.37e+02    -  2.94e-01 3.36e-01H  1
 364  1.2467549e-02 3.57e+00 1.62e+06   1.1 4.19e+02    -  3.81e-02 3.98e-02h  3
 365  1.2246577e-02 3.43e+00 1.96e+06   1.1 3.60e+02    -  2.14e-01 5.89e-02h  2
 366  1.2130796e-02 3.33e+00 2.18e+06   1.1 3.81e+02    -  1.25e-01 3.34e-02h  3
 367  1.1972949e-02 3.20e+00 2.52e+06   1.1 3.97e+02    -  2.30e-01 4.94e-02h  3
 368  1.2111819e-02 2.78e+00 2.42e+06   1.1 4.32e+01    -  5.32e-01 3.85e-01H  1
 369  1.1779368e-02 2.22e+00 2.58e+06   1.1 4.55e+01    -  3.69e-01 4.41e-01H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 370  1.1617961e-02 1.37e+00 2.91e+06   1.1 4.71e+01    -  5.98e-01 2.53e-01h  1
 371  1.1681467e-02 7.64e-01 3.20e+06   1.1 4.82e+01    -  3.51e-01 6.74e-01H  1
 372  1.2107571e-02 5.49e-01 3.27e+06   0.1 3.89e+01    -  4.42e-01 3.27e-01H  1
 373  1.2433870e-02 7.12e-01 3.08e+06   1.4 2.98e+01    -  4.86e-01 3.14e-01f  1
 374  1.2801199e-02 6.57e-01 2.91e+06   0.8 3.35e+01    -  3.59e-01 1.76e-01H  1
 375  1.3114189e-02 6.23e-01 2.74e+06   1.1 3.33e+01    -  1.89e-01 1.44e-01h  2
 376  1.5485816e-02 5.45e+01 3.66e+06   1.9 3.82e+01    -  1.74e-01 9.07e-01f  1
 377  1.6632313e-02 4.59e+01 5.39e+06   1.3 8.60e+01    -  9.64e-02 2.24e-01h  1
 378  1.6794538e-02 4.55e+01 5.61e+06   1.3 2.62e+02    -  2.40e-01 1.16e-02h  1
 379  1.7619201e-02 4.47e+01 6.86e+06   1.3 2.20e+02    -  1.37e-01 6.95e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 380  1.9003301e-02 4.37e+01 9.44e+06   1.3 1.69e+02    -  1.28e-01 1.44e-01h  1
 381  1.9771043e-02 4.57e+01 1.04e+07   1.3 8.62e+01    -  1.72e-01 9.12e-02h  1
 382  2.0234770e-02 4.71e+01 1.23e+07   1.3 4.92e+01    -  2.33e-01 1.52e-01h  1
 383  2.1148617e-02 4.38e+01 1.31e+07   1.3 6.75e+01    -  3.49e-01 1.13e-01h  1
 384  2.1940645e-02 4.26e+01 1.25e+07   1.3 7.06e+01    -  2.55e-01 1.88e-01h  1
 385  2.2773994e-02 3.93e+01 1.23e+07   1.3 7.47e+01    -  5.56e-02 1.68e-01H  1
 386  2.3540296e-02 3.07e+01 1.28e+07   1.3 7.20e+01    -  1.62e-01 2.15e-01h  1
 387  2.3818596e-02 2.92e+01 1.26e+07   1.3 6.16e+01    -  1.32e-01 4.89e-02h  1
 388  2.5605386e-02 2.21e+01 1.08e+07   1.3 5.49e+01    -  1.31e-01 3.32e-01h  1
 389  2.6053372e-02 1.98e+01 9.40e+06   1.3 2.85e+01    -  3.26e-01 1.66e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 390  2.6584686e-02 2.04e+01 8.92e+06   1.3 1.51e+02    -  1.68e-01 1.14e-01H  1
 391  2.6558034e-02 1.75e+01 9.98e+06   1.3 2.58e+02    -  8.07e-02 1.26e-01h  1
 392  2.6615558e-02 1.70e+01 9.97e+06   1.3 1.62e+02    -  2.23e-01 2.72e-02h  1
 393  2.6907121e-02 1.50e+01 9.94e+06   1.3 1.56e+02    -  1.14e-01 1.14e-01h  1
 394  2.7076757e-02 1.46e+01 1.00e+07   1.3 5.62e+01    -  1.37e-01 5.95e-02h  3
 395  2.7314993e-02 1.44e+01 1.02e+07   1.3 8.92e+01    -  2.73e-01 7.25e-02h  2
 396  2.7765111e-02 1.19e+01 1.02e+07   1.3 7.19e+01    -  1.89e-01 1.78e-01h  1
 397  2.8323137e-02 1.02e+01 9.24e+06   1.3 5.81e+01    -  2.87e-01 2.47e-01h  1
 398  2.8500692e-02 9.98e+00 9.00e+06   1.3 1.05e+02    -  9.99e-02 3.72e-02f  3
 399  2.9209325e-02 1.02e+01 8.33e+06   1.3 7.08e+01    -  2.66e-01 1.52e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 400  2.9546753e-02 9.46e+00 7.99e+06   1.3 3.52e+01    -  2.64e-01 1.06e-01h  1

Number of Iterations....: 400

                                   (scaled)                 (unscaled)
Objective...............:   2.9546752509820508e-02    2.9546752509820508e-02
Dual infeasibility......:   7.9928937253348259e+06    7.9928937253348259e+06
Constraint violation....:   9.4583216528627752e+00    9.4583216528627752e+00
Variable bound violation:   0.0000000000000000e+00    0.0000000000000000e+00
Complementarity.........:   3.2926667873936232e+01    3.2926667873936232e+01
Overall NLP error.......:   2.5819922920630515e+03    7.9928937253348259e+06


Number of objective function evaluations             = 1429
Number of objective gradient evaluations             = 401
Number of equality constraint evaluations            = 1429
Number of inequality constraint evaluations          = 1429
Number of equality constraint Jacobian evaluations   = 401
Number of inequality constraint Jacobian evaluations = 401
Number of Lagrangian Hessian evaluations             = 0
Total seconds in IPOPT (w/o function evaluations)    =      2.830
Total seconds in NLP function evaluations            =      6.996


Timing Statistics:

OverallAlgorithm....................:     10.268 (sys:      0.512 wall:      9.826)
 PrintProblemStatistics.............:      0.000 (sys:      0.000 wall:      0.000)
 InitializeIterates.................:      0.357 (sys:      0.016 wall:      0.356)
 UpdateHessian......................:      0.011 (sys:      0.000 wall:      0.010)
 OutputIteration....................:      0.079 (sys:      0.005 wall:      0.074)
 UpdateBarrierParameter.............:      0.248 (sys:      0.029 wall:      0.218)
 ComputeSearchDirection.............:      2.095 (sys:      0.088 wall:      1.970)
 ComputeAcceptableTrialPoint........:      5.678 (sys:      0.188 wall:      5.521)
 AcceptTrialPoint...................:      0.009 (sys:      0.000 wall:      0.009)
 CheckConvergence...................:      1.639 (sys:      0.048 wall:      1.563)
PDSystemSolverTotal.................:      2.382 (sys:      0.105 wall:      2.224)
 PDSystemSolverSolveOnce............:      2.335 (sys:      0.096 wall:      2.173)
 ComputeResiduals...................:      0.021 (sys:      0.004 wall:      0.025)
 StdAugSystemSolverMultiSolve.......:      2.293 (sys:      0.088 wall:      2.126)
 LinearSystemScaling................:      0.161 (sys:      0.026 wall:      0.108)
 LinearSystemSymbolicFactorization..:      0.002 (sys:      0.000 wall:      0.001)
 LinearSystemFactorization..........:      1.899 (sys:      0.035 wall:      1.780)
 LinearSystemBackSolve..............:      0.163 (sys:      0.018 wall:      0.174)
 LinearSystemStructureConverter.....:      0.000 (sys:      0.000 wall:      0.000)
  LinearSystemStructureConverterInit:      0.000 (sys:      0.000 wall:      0.000)
QualityFunctionSearch...............:      0.023 (sys:      0.016 wall:      0.032)
TryCorrector........................:      0.000 (sys:      0.000 wall:      0.000)
Task1...............................:      0.005 (sys:      0.004 wall:      0.007)
Task2...............................:      0.004 (sys:      0.003 wall:      0.006)
Task3...............................:      0.002 (sys:      0.001 wall:      0.003)
Task4...............................:      0.000 (sys:      0.000 wall:      0.000)
Task5...............................:      0.002 (sys:      0.002 wall:      0.003)
Task6...............................:      0.000 (sys:      0.000 wall:      0.000)
Function Evaluations................:      7.239 (sys:      0.228 wall:      6.996)
 Objective function.................:      0.293 (sys:      0.010 wall:      0.281)
 Objective function gradient........:      0.087 (sys:      0.006 wall:      0.084)
 Equality constraints...............:      5.176 (sys:      0.162 wall:      5.025)
 Inequality constraints.............:      0.168 (sys:      0.011 wall:      0.164)
 Equality constraint Jacobian.......:      0.010 (sys:      0.000 wall:      0.007)
 Inequality constraint Jacobian.....:      1.505 (sys:      0.039 wall:      1.436)
 Lagrangian Hessian.................:      0.000 (sys:      0.000 wall:      0.000)

EXIT: Maximum Number of Iterations Exceeded.
Optimization took 10.111548 sec.
Optimization failed.
